101634810	11796019	57554289	2019-08-21T09:36:59.633
101613591	8407951	57575815	2019-08-20T15:14:11.823
100686033	4293435	57014222	2019-07-17T17:46:45.897
101824151	7177453	57688114	2019-08-28T10:01:19.480
101362108	9166763	57442974	2019-08-10T14:34:15.943
101064229	8155144	57284291	2019-07-31T06:33:03.213
100972691	65863	57220358	2019-07-27T18:53:43.653
101170702	2573309	57339723	2019-08-03T18:48:17.447
101509369	2395796	57521157	2019-08-16T08:26:32.173
100920158	9643655	57206697	2019-07-25T16:47:01.217
101212894	3657941	57363022	2019-08-05T17:12:18.953
101839719	10277871	57697762	2019-08-28T17:58:06.847
100842287	8617995	57164195	2019-07-23T12:32:13.377
101643257	4525448	48457037	2019-08-21T13:36:02.783
100642548	10136596	57058313	2019-07-16T13:33:00.363
100666437	11759276	57071091	2019-07-17T08:09:59.037
101415501	3962914	57470963	2019-08-13T05:28:46.370
101440610	11862709	57397639	2019-08-13T20:12:14.630
100868961	6589692	57159844	2019-07-24T08:42:14.110
100971156	6045800	57234358	2019-07-27T17:12:57.483
101736846	11565629	57640712	2019-08-25T01:49:36.470
101228439	4222629	57371294	2019-08-06T08:17:33.860
101833203	10860086	57632974	2019-08-28T14:19:58.310
101174084	9716597	57342940	2019-08-04T00:25:19.310
101536592	9978223	57528353	2019-08-17T11:40:25.813
101744119	502381	57646021	2019-08-25T13:50:11.543
100746895	9959152	57110927	2019-07-19T14:00:56.977
101859588	9956975	57627593	2019-08-29T11:03:38.937
101373872	9074091	57449315	2019-08-11T10:48:40.837
101389596	1898563	57457782	2019-08-12T08:43:52.773
101534572	11903678	57533315	2019-08-17T08:49:09.273
100773155	848253	56990305	2019-07-20T20:34:13.067
101753711	1766831	57651337	2019-08-26T04:26:01.660
100774162	8399567	57128797	2019-07-20T21:59:11.730
101533457	3876954	57533532	2019-08-17T07:12:33.060
101016905	99771	56875829	2019-07-29T17:31:11.283
100747310	1824524	57114118	2019-07-19T14:14:55.790
100843720	8769365	57164617	2019-07-23T13:15:06.947
100861567	7926183	57173799	2019-07-24T02:52:36.953
100991264	3629249	57223760	2019-07-28T22:08:26.733
101622881	2001654	57571299	2019-08-20T21:26:04.593
101538746	10639502	57246943	2019-08-17T14:26:45.717
100683043	11612990	57079380	2019-07-17T16:01:32.577
101543898	1372195	57539824	2019-08-17T20:57:36.693
101472677	11373822	57501538	2019-08-14T20:37:26.460
100695405	2761575	57086268	2019-07-18T02:31:00.397
101873124	8710722	57712689	2019-08-29T18:04:22.253
100916754	6813799	57152044	2019-07-25T14:53:09.063
101913112	11998043	57723365	2019-08-31T10:04:21.327
101017224	3341233	57258926	2019-07-29T17:44:41.120
100614787	11715182	57042482	2019-07-15T16:09:02.080
101441565	901925	57485018	2019-08-13T20:58:59.313
101344836	11857981	57428354	2019-08-09T15:48:03.573
100733637	11725000	57106715	2019-07-19T06:41:47.633
101133424	5391891	57310200	2019-08-02T06:55:05.487
100614867	11132735	57043517	2019-07-15T16:12:06.100
101403393	3501	57463941	2019-08-12T16:36:38.600
101603403	11581830	57567055	2019-08-20T10:19:31.937
101565725	10966893	57551453	2019-08-19T06:53:21.887
101233159	3809375	57370400	2019-08-06T10:47:50.017
101759038	982149	57654481	2019-08-26T08:50:40.200
101315856	10327732	57417496	2019-08-08T17:46:07.570
101427252	4142924	57477689	2019-08-13T12:28:38.253
101038105	1589728	57269175	2019-07-30T10:52:37.793
101456448	10966377	57493287	2019-08-14T10:59:27.090
101109167	679553	57307085	2019-08-01T11:51:36.737
101908066	6146917	50306877	2019-08-30T23:31:25.860
100706032	10833972	57088730	2019-07-18T10:15:00.843
101379877	756566	57451082	2019-08-11T18:37:51.957
101579886	5733059	57558846	2019-08-19T14:42:47.557
101827001	11581830	57689268	2019-08-28T11:29:55.973
100912882	7446919	57202210	2019-07-25T13:06:07.697
100837511	6573970	57160424	2019-07-23T10:16:03.227
101905389	5102940	57704581	2019-08-30T20:10:46.023
101745766	162414	57641269	2019-08-25T15:46:01.483
101174776	4428236	57339825	2019-08-04T02:24:11.353
101743308	1047903	57636527	2019-08-25T12:50:50.517
100861864	574923	57174194	2019-07-24T03:22:46.137
101037305	3575912	52456313	2019-07-30T10:28:50.427
101606123	4540638	57560647	2019-08-20T11:46:49.110
100869348	8757883	57178409	2019-07-24T08:53:56.350
100592777	453271	57031917	2019-07-14T23:53:00.867
101578257	7478597	57557959	2019-08-19T13:53:12.717
101046362	10007302	57274137	2019-07-30T14:36:05.883
101865850	841363	57701516	2019-08-29T13:58:06.310
101172512	10008731	57338449	2019-08-03T21:09:01.260
100784096	2284570	57134048	2019-07-21T14:25:48.767
100837900	1252759	57161911	2019-07-23T10:26:55.953
100621004	11788120	57045873	2019-07-15T20:32:00.333
101292482	3466643	14253204	2014-05-11T20:30:54.987
101562810	8012206	57549983	2019-08-19T03:19:23.463
101428202	5512384	57294129	2019-08-13T12:59:21.670
101905790	1252711	57730809	2019-08-30T20:33:00.233
101708859	13860	57616716	2019-08-23T13:49:38.183
101767365	8042292	57654083	2019-08-26T13:33:40.997
101006585	7380613	56031084	2019-07-29T12:02:10.303
100981066	5675692	57239620	2019-07-28T10:05:09.443
101734987	5563083	57641278	2019-08-24T21:27:47.060
101233287	11714114	57204493	2019-08-06T10:51:30.397
100644030	8889541	57058853	2019-07-16T14:10:43.973
101010287	4095056	57254571	2019-07-29T13:52:13.023
101882627	11261567	57702758	2019-08-30T05:15:32.663
101007695	882003	57253904	2019-07-29T12:36:08.853
101349092	3437608	57434682	2019-08-09T18:51:00.797
101718458	11954511	57602120	2019-08-23T20:17:02.803
100620743	7106867	57046043	2019-07-15T20:20:47.283
101797449	2380830	57674362	2019-08-27T12:56:26.927
101616406	7355741	57571226	2019-08-20T16:43:55.033
101671909	11961664	57607820	2019-08-22T11:25:43.567
101733952	3185459	57641030	2019-08-24T19:58:17.440
101352696	1189882	57437601	2019-08-09T22:09:13.427
101706954	1600898	57626414	2019-08-23T12:53:33.733
101261594	3415409	57386977	2019-08-07T07:56:01.830
101665080	9868785	57596406	2019-08-22T07:47:52.763
100987165	5676221	57234243	2019-07-28T17:14:04.760
101270435	1322469	57393983	2019-08-07T12:26:44.510
101129177	11430357	57318972	2019-08-02T02:09:42.920
101207892	10649481	57349201	2019-08-05T14:18:03.157
100932284	11752639	57197896	2019-07-26T05:12:38.107
101429230	10283047	57478330	2019-08-13T13:30:26.863
100826782	1373708	57152060	2019-07-23T02:24:56.743
101362831	68587	57443330	2019-08-10T15:22:38.947
100961138	6241235	57227461	2019-07-27T01:47:37.250
101255384	4653379	57385262	2019-08-07T01:31:08.123
101823666	5816293	57689487	2019-08-28T09:48:22.033
101926736	10221765	57744215	2019-09-01T08:02:40.283
101309571	397940	57412772	2019-08-08T14:21:09.080
100919077	11832971	57205882	2019-07-25T16:06:52.740
100840313	8144623	57162999	2019-07-23T11:37:58.220
101079810	9771747	57291428	2019-07-31T14:09:06.853
101125694	9716059	57316155	2019-08-01T21:18:12.930
101822909	3035189	57688766	2019-08-28T09:23:58.657
100789425	11816056	57136881	2019-07-21T20:49:55.960
101891867	7545840	57725412	2019-08-30T11:27:20.847
100685124	7444103	57067523	2019-07-17T17:12:17.747
101401619	11592902	57450391	2019-08-12T15:31:08.500
101284331	353337	57399774	2019-08-07T19:47:05.593
101881468	3429266	57690868	2019-08-30T03:22:46.607
100632412	1705598	57052877	2019-07-16T08:28:34.227
101438714	11086449	57483476	2019-08-13T18:49:08.623
100887887	3262021	53717816	2019-07-24T18:11:22.617
101114040	1863229	57310798	2019-08-01T14:07:12.640
100901989	4941350	57196771	2019-07-25T07:44:21.190
100915170	287238	57202668	2019-07-25T14:09:02.720
101010694	11376812	57255318	2019-07-29T14:03:56.613
101589817	4864425	57564007	2019-08-19T21:22:10.717
101412305	1948292	57454863	2019-08-13T00:36:46.503
100604200	4468021	57037966	2019-07-15T10:48:54.720
101077863	8505494	48234834	2019-07-31T13:21:25.270
101582028	6708961	57483258	2019-08-19T15:54:49.670
101279387	11101640	57396164	2019-08-07T16:41:09.030
101790599	5098324	57520519	2019-08-27T09:31:31.950
101609536	3069812	57569162	2019-08-20T13:22:40.793
101397289	2536324	57460949	2019-08-12T13:19:52.470
101541373	10498828	57538372	2019-08-17T17:29:16.263
100665711	432987	57070736	2019-07-17T07:45:41.943
101497528	11931316	57513521	2019-08-15T18:52:53.933
101059423	3329922	57246888	2019-07-31T00:39:30.120
101534926	5268653	57534944	2019-08-17T09:24:04.560
100767614	8788194	49063350	2019-07-20T13:41:17.173
101116519	451321	57312122	2019-08-01T15:16:03.380
101893133	1386619	44277812	2019-08-30T12:14:02.877
100780248	7765316	57129065	2019-07-21T09:50:40.253
101752416	7964527	57650836	2019-08-26T01:51:36.627
100986298	3566170	57236114	2019-07-28T16:10:36.573
101482895	1048572	57506426	2019-08-15T09:23:00.330
101924220	8121699	57742665	2019-09-01T02:01:36.447
101254338	7440787	57383657	2019-08-06T23:43:17.393
101083185	2331956	57294105	2019-07-31T15:39:25.457
101377188	3162975	57450675	2019-08-11T15:10:48.620
100963188	259769	57216746	2019-07-27T06:43:59.690
101485082	711206	57508325	2019-08-15T11:05:03.353
101142174	11438572	57324758	2019-08-02T12:07:18.847
101381188	3140992	57453089	2019-08-11T20:19:15.833
101394079	5954825	57393978	2019-08-12T11:32:50.787
100732303	11749703	57105133	2019-07-19T05:34:48.977
101877243	3256123	57706646	2019-08-29T21:10:23.737
101489805	3027266	57510731	2019-08-15T14:03:02.897
101542214	2830850	55285448	2019-08-17T18:38:41.253
100626270	10309381	56932799	2019-07-16T03:27:20.937
101121387	11838794	57314502	2019-08-01T18:08:38.937
100653007	1800378	57058209	2019-07-16T19:07:06.917
101638489	3816129	57590368	2019-08-21T11:27:41.187
100855437	7368826	56250354	2019-07-23T19:36:14.560
101798251	2123213	57675326	2019-08-27T13:19:12.520
100870088	10289265	57179232	2019-07-24T09:17:29.683
100876276	9840835	57171363	2019-07-24T12:20:19.360
100915885	1144035	57204270	2019-07-25T14:29:26.103
100683540	341994	57078018	2019-07-17T16:15:20.240
100657265	9803913	57066175	2019-07-16T22:20:28.877
101368789	2129574	57446206	2019-08-10T23:29:15.513
100890375	3732271	57190133	2019-07-24T19:50:13.070
100816298	10275906	57150154	2019-07-22T16:52:25.673
101633756	3069750	57554630	2019-08-21T09:09:21.107
100929628	2181188	42991327	2019-07-26T01:09:48.833
101129344	837722	57318985	2019-08-02T02:26:18.477
101636163	2177361	57589125	2019-08-21T10:15:02.043
101158765	815847	57143491	2019-08-03T00:15:55.883
101790592	6387095	57670821	2019-08-27T09:31:20.593
101360268	8937578	57441996	2019-08-10T12:11:26.097
100973120	2578941	57234253	2019-07-27T19:21:45.597
100874763	2830850	57181892	2019-07-24T11:34:40.717
101586822	11423360	57560158	2019-08-19T19:04:35.337
101280862	11825074	57399426	2019-08-07T17:33:47.520
101916398	10499412	57738444	2019-08-31T13:59:58.500
100729931	7254781	57088205	2019-07-19T02:06:21.943
101356600	6703783	57439905	2019-08-10T06:39:52.063
101510509	5027315	57521277	2019-08-16T09:12:14.057
101021443	9020340	57232456	2019-07-29T20:45:52.633
101820134	11298270	57687407	2019-08-28T07:59:50.783
101079613	6260170	57292123	2019-07-31T14:04:23.687
101787332	8287105	57668580	2019-08-27T07:44:52.170
101361765	9885287	57442606	2019-08-10T14:05:54.900
101204467	440558	57358730	2019-08-05T12:38:23.923
101414387	3540204	57470977	2019-08-13T04:08:55.860
101789373	4763309	57670638	2019-08-27T08:54:46.910
100712594	3185459	57095509	2019-07-18T13:27:55.897
101215721	7487671	57364357	2019-08-05T19:10:01.830
101694447	7237613	57619466	2019-08-23T05:04:56.870
100734181	466862	57106660	2019-07-19T07:03:35.010
101117178	515291	57286958	2019-08-01T15:35:48.727
101145932	11826149	57320566	2019-08-02T13:58:42.130
101256222	11892916	57386065	2019-08-07T02:55:47.680
100908985	4579504	57200322	2019-07-25T11:10:01.187
101171094	4061902	57312368	2019-08-03T19:18:17.980
101924183	2469308	57727253	2019-09-01T01:53:19.180
101391325	11733466	57458760	2019-08-12T09:48:49.927
101155174	1902010	57332543	2019-08-02T19:47:19.663
101149634	8513305	57327653	2019-08-02T15:47:40.910
100907746	725594	57198614	2019-07-25T10:32:34.753
101344109	298225	57432679	2019-08-09T15:22:45.450
100780160	744720	57129424	2019-07-21T09:41:32.493
101284554	11815998	57401028	2019-08-07T19:56:34.690
101580187	8316399	57510938	2019-08-19T14:51:07.373
101835974	11251246	57692203	2019-08-28T15:36:43.577
101745934	3761132	57647492	2019-08-25T16:00:28.700
101463725	509687	51554656	2019-08-14T14:45:42.930
100776097	7607190	57124543	2019-07-21T02:21:38.373
101227521	1116230	57370087	2019-08-06T07:45:22.743
101574147	8756518	57555759	2019-08-19T11:56:13.203
101413702	2011147	57470423	2019-08-13T03:02:53.290
101901727	8371691	57717023	2019-08-30T17:07:15.400
101530606	1530581	51613332	2019-08-17T00:37:29.490
101196429	2224801	57354509	2019-08-05T08:13:28.437
101477373	7203873	57504357	2019-08-15T03:14:57.353
101372615	571407	57448524	2019-08-11T08:48:24.353
101875778	7976758	57715634	2019-08-29T20:01:25.490
100994616	11102821	57241317	2019-07-29T04:07:33.453
101390072	844416	57458141	2019-08-12T09:03:40.677
101164201	4657412	57336871	2019-08-03T10:55:58.717
100769980	11016588	57126417	2019-07-20T16:32:48.507
101296512	3832970	57406924	2019-08-08T08:08:51.180
101006108	6419007	22691010	2019-07-29T11:47:10.277
101868479	4411666	57712696	2019-08-29T15:11:33.277
101289664	1126841	57403860	2019-08-08T01:33:38.250
101588331	11943397	57563047	2019-08-19T20:12:06.430
100712239	592958	57095386	2019-07-18T13:19:53.497
101708794	8329213	57627658	2019-08-23T13:47:59.890
100758089	11799644	57118821	2019-07-19T21:40:55.633
101439400	1135062	31914115	2019-08-13T19:17:42.947
100759633	5743288	57120677	2019-07-19T23:53:47.173
101295473	11269889	57387093	2019-08-08T07:32:31.723
100651022	11775575	57007311	2019-07-16T17:50:35.763
101560001	5025116	57548410	2019-08-18T21:25:04.220
101116186	4604579	53201341	2019-08-01T15:06:18.757
101067189	10035985	57219462	2019-07-31T08:13:13.000
100693483	4342498	57084529	2019-07-17T23:33:57.583
100630667	6556986	32458871	2019-07-16T07:32:10.980
100781825	11814662	57132338	2019-07-21T11:44:25.580
100701828	11560940	56459494	2019-07-18T08:09:17.443
101534980	1770601	57531124	2019-08-17T09:28:29.057
100858422	3358272	56989297	2019-07-23T21:52:26.490
100846135	11824001	57162890	2019-07-23T14:18:11.510
101902677	9659902	57718090	2019-08-30T17:49:01.970
101276129	11896604	57397031	2019-08-07T14:57:14.027
101759158	4601170	57653797	2019-08-26T08:54:08.803
101090786	3841056	50586829	2019-07-31T20:29:13.420
100983303	4935567	57240893	2019-07-28T12:49:28.677
100647863	5910058	57061181	2019-07-16T15:54:42.560
101432865	11271927	57480003	2019-08-13T15:09:16.477
100834392	11321473	57147941	2019-07-23T08:44:55.360
100820184	3751428	57151007	2019-07-22T19:24:39.917
101586380	2191572	57561994	2019-08-19T18:45:14.370
100669151	2043144	57015380	2019-07-17T09:30:19.237
100687545	42346	57082325	2019-07-17T18:43:15.123
100792096	11031684	57047882	2019-07-22T01:27:01.563
100787257	11793119	57134210	2019-07-21T18:09:41.723
101480393	5536665	57505909	2019-08-15T07:25:04.303
101430783	10879996	57477264	2019-08-13T14:11:55.393
101231119	7937962	57267644	2019-08-06T09:41:46.130
101026937	2930152	38411577	2019-07-30T03:50:59.687
101478179	499581	57502846	2019-08-15T04:46:00.877
100612512	6292985	57042408	2019-07-15T15:00:40.290
101781107	11768364	57650760	2019-08-27T00:09:34.270
101185420	1832058	57348118	2019-08-04T17:39:55.970
100829253	1060423	57149141	2019-07-23T05:35:53.983
100915816	4578111	57204230	2019-07-25T14:27:43.780
101063167	8542826	57283445	2019-07-31T05:48:48.757
100913669	2225512	52216455	2019-07-25T13:27:45.440
101748561	7001087	57648015	2019-08-25T19:19:18.627
101638875	11956697	57590686	2019-08-21T11:40:17.143
101681582	7432	57610582	2019-08-22T16:02:16.850
101504878	9599745	3996044	2019-08-16T03:34:38.220
101782603	11212074	57665045	2019-08-27T02:49:36.867
101696778	11598296	57376632	2019-08-23T07:09:04.793
100641673	11578345	57056420	2019-07-16T13:10:26.917
101234407	1340767	57373838	2019-08-06T11:26:36.127
100714334	11323227	57094804	2019-07-18T14:10:35.677
100888215	11011105	57188901	2019-07-24T18:23:37.230
100744828	11808103	57112662	2019-07-19T13:00:16.827
101783515	10758175	57446390	2019-08-27T04:28:12.493
100609495	500098	57016852	2019-07-15T13:33:52.687
101766259	10194070	57644671	2019-08-26T12:59:22.243
101083627	519413	57294668	2019-07-31T15:52:31.843
101516425	10896655	57523985	2019-08-16T12:53:31.193
101153415	701996	57311420	2019-08-02T18:28:49.420
101090553	5775250	57297612	2019-07-31T20:17:59.190
100755778	2275025	15445013	2019-07-19T19:36:57.583
100957815	1772847	57136044	2019-07-26T20:48:44.487
101191146	11846826	57322899	2019-08-05T02:40:30.000
101339716	4305142	57420583	2019-08-09T13:15:58.327
100626542	11581489	57046711	2019-07-16T03:53:32.867
101329220	269010	57420141	2019-08-09T07:36:50.177
101777985	11103749	57662440	2019-08-26T20:34:00.670
101451235	9668596	57490006	2019-08-14T08:05:34.930
101187460	11881570	57349593	2019-08-04T20:05:42.307
101078811	958373	57290924	2019-07-31T13:44:57.223
100838107	2181514	57162034	2019-07-23T10:33:10.567
101119210	5369132	45771279	2019-08-01T16:45:17.843
101424224	3482793	57474680	2019-08-13T10:52:36.017
101793263	2900471	57670543	2019-08-27T10:55:25.737
101046467	8880648	57272806	2019-07-30T14:38:38.483
101809600	14122	57681226	2019-08-27T20:02:00.193
100839471	5262941	57162626	2019-07-23T11:13:22.027
101689788	11823122	57617197	2019-08-22T21:52:41.877
101553170	3627756	57535439	2019-08-18T13:17:48.133
101869355	1252711	57697136	2019-08-29T15:41:27.640
101795908	295783	57674337	2019-08-27T12:14:05.153
100905260	7216580	37051737	2019-07-25T09:19:40.747
101241009	8896626	57367181	2019-08-06T14:23:13.700
100892079	580419	30290927	2019-07-24T21:04:50.473
101241083	5082228	14913298	2019-08-06T14:24:54.363
100764134	4005175	57123230	2019-07-20T09:08:47.240
100970367	1098603	57192272	2019-07-27T16:16:30.670
101695599	11963843	57615817	2019-08-23T06:17:36.547
100822399	3586402	57153074	2019-07-22T20:57:43.320
101670168	11741333	57606296	2019-08-22T10:33:31.543
101263135	1854138	57390319	2019-08-07T08:46:35.283
101543777	7225075	57539592	2019-08-17T20:45:44.643
101356377	8230378	45987464	2019-08-10T06:14:26.600
101591114	5053002	57564712	2019-08-19T22:48:53.690
101026905	1689575	57260811	2019-07-30T03:48:34.600
101543188	7470786	57538388	2019-08-17T19:56:27.647
100762920	7444103	57122575	2019-07-20T07:19:55.640
101572051	10789916	57555054	2019-08-19T10:44:30.267
101894720	11057167	57725703	2019-08-30T13:05:45.013
101086225	1315767	57296025	2019-07-31T17:24:22.677
101235130	1381426	57375324	2019-08-06T11:48:26.303
101648983	1595310	57595575	2019-08-21T16:30:57.147
100894713	11832924	57192301	2019-07-25T00:14:32.190
100846003	7326759	51707142	2019-07-23T14:14:48.347
101226800	4383973	57370094	2019-08-06T07:19:19.577
100897635	2219208	57194208	2019-07-25T04:47:07.967
101545477	2443845	57539998	2019-08-17T23:34:52.747
101180696	1144035	57343559	2019-08-04T12:09:40.017
101053695	1105556	57269496	2019-07-30T19:09:56.273
100912018	9223892	57202130	2019-07-25T12:43:40.983
100845157	4584472	56432624	2019-07-23T13:52:02.537
100594555	11731250	57032625	2019-07-15T03:30:01.653
101531784	7431860	57533088	2019-08-17T03:53:22.970
101906308	3736306	25642532	2019-08-30T21:03:16.820
100818236	4342498	57151531	2019-07-22T18:10:40.817
100617344	1322268	56796808	2019-07-15T17:46:51.367
100870533	4501964	57179190	2019-07-24T09:31:29.637
101301965	5015238	57397248	2019-08-08T10:53:20.643
101519303	5009432	57516516	2019-08-16T14:30:16.347
100777298	2487517	57130426	2019-07-21T05:11:32.303
101631613	8836582	57586573	2019-08-21T07:57:18.833
100601316	6460449	57036035	2019-07-15T09:11:15.623
100931688	8804478	57212215	2019-07-26T04:29:07.203
101612729	11504689	57574019	2019-08-20T14:49:24.320
100648576	5868158	57061513	2019-07-16T16:18:57.287
101638336	1017121	57590254	2019-08-21T11:22:29.293
101073583	2410359	57288800	2019-07-31T11:18:29.903
101147448	2268543	57328581	2019-08-02T14:40:48.203
101681010	10543406	57611549	2019-08-22T15:44:32.137
101617946	1537195	57578096	2019-08-20T17:46:32.837
101502176	207421	57502173	2019-08-15T23:07:00.123
101495754	3911233	57513666	2019-08-15T17:40:21.370
100682882	7028459	57079936	2019-07-17T15:57:40.333
101607615	8192635	57573674	2019-08-20T12:29:55.260
101893725	290085	57168090	2019-08-30T12:33:35.990
100856840	9864490	57171428	2019-07-23T20:31:32.000
101574465	3837961	57556080	2019-08-19T12:06:28.877
101738089	6206936	57643386	2019-08-25T05:21:21.903
101685625	2481159	57613954	2019-08-22T18:40:31.537
101823256	7561690	57685675	2019-08-28T09:34:13.370
101342235	6351322	57431851	2019-08-09T14:22:50.260
101509809	5193536	57521425	2019-08-16T08:45:53.823
101006427	11653053	57245981	2019-07-29T11:57:36.647
101225410	4354477	57370047	2019-08-06T06:30:53.587
101825511	11709021	57690111	2019-08-28T10:41:49.880
101509217	1115360	57520941	2019-08-16T08:20:56.720
101809071	6946035	57680615	2019-08-27T19:39:25.960
101348777	1006147	22850632	2019-08-09T18:37:01.633
100774549	34092	57127753	2019-07-20T22:32:14.527
101365655	1084774	57444728	2019-08-10T18:45:24.953
101653839	4458718	57581935	2019-08-21T19:47:23.793
101261117	440558	57389134	2019-08-07T07:38:20.013
101018985	9773274	57258913	2019-07-29T18:57:20.410
101823713	10504796	57670499	2019-08-28T09:49:34.197
101795237	2641576	57608617	2019-08-27T11:54:45.310
101380224	7676905	57450997	2019-08-11T19:02:41.917
101775208	316469	57662872	2019-08-26T18:34:06.917
100590697	8515731	57030811	2019-07-14T20:29:37.187
101788126	5665958	57670054	2019-08-27T08:13:56.790
101264200	11032005	57390860	2019-08-07T09:19:13.703
